#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57610.06652891          5.81          0.80       121.055       -43.159       311.735        46.799
   57610.07264229          2.86          0.51        81.845         5.058       353.065        95.075
   57610.07471995          3.08          2.36       267.008         2.294       168.656        92.288
   57610.07624310          3.43          0.54       272.209         4.262       164.008        94.264
   57610.07831316          3.44          5.14        44.793        82.914        31.666       172.975
   57610.08794847          2.73          0.67       312.036        10.879       128.412       100.939
   57610.08895494          4.77          0.81       318.252       -20.132       122.523        69.935
   57610.10209750          3.73          0.51        54.505        26.653        31.008       116.706
   57610.10640900          3.39          0.34       150.044        21.565       297.047       111.491
   57610.10711815          2.59          1.68       311.454        55.010       135.995       145.068
   57610.10767689          2.98          0.96        72.466        24.866        15.060       114.895
