#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   55826.64082191          2.65          1.30        36.947         9.311       284.728        99.370
   55826.64414380          4.88          0.34        12.855       -44.758       310.041        45.315
   55826.64693394          3.45          0.37        29.222       -26.937       294.685        63.129
   55826.64991959          2.86          1.96       299.451        21.440        25.542       111.480
   55826.65513903          2.94          0.57       216.348        14.754       110.523       104.699
   55826.65784792          3.67          0.31       282.181        -1.435        45.649        88.583
   55826.66371566          3.15          1.62       272.732        27.656        57.258       117.664
   55826.66903992          4.61          0.54       256.053       -83.590        75.201         6.389
   55826.66905130          2.99          0.20       183.730         3.661       148.153        93.591
   55826.66975747          4.27          0.21         3.745       -22.026       328.384        68.048
   55826.66975774          3.50          0.23       179.556       -33.848       152.583        56.081
   55826.67731492          2.98          0.29       114.208        11.866       220.641       101.837
   55826.67864692          3.48          0.57        97.732       -12.723       237.627        77.270
   55826.68010470          5.16          0.31       267.533       -45.091        68.262        44.904
   55826.68020917          4.75          0.24        59.864       -66.327       276.178        23.715
