#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56803.65627037          2.76          0.53        78.998        14.560       131.194       104.568
   56803.65843873          4.81          0.27       337.977       -77.140       232.916        12.941
   56803.65962687          3.53          0.41       107.066        29.036       104.317       119.007
   56803.66075164          2.80          0.42       241.563         4.210       330.261        94.178
   56803.66153839          2.75          0.71       147.743        53.585        64.319       143.519
   56803.66323434          2.97          0.47       305.365        -1.381       267.352        88.670
   56803.66677106          4.85          0.20       309.245       -47.533       264.688        42.526
   56803.66683503          2.99          0.47       259.936        53.531       314.181       143.523
   56803.66724855          5.17          0.20       277.860       -40.623       296.239        49.397
   56803.66754895          3.37          2.28        47.768        36.628       166.470       126.674
   56803.67293873          2.85          0.83       302.798        38.776       273.472       128.821
