#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   58128.03804302          3.11          0.48        42.779        19.634       170.165       109.701
   58128.04138632          2.92          0.37       101.741        39.300       112.355       129.273
   58128.04145725          2.46          1.76       270.057        19.163       304.187       109.169
   58128.04267741          3.23          0.85       318.970        24.685       255.707       114.763
   58128.04891490          4.93          0.20       284.456       -56.511       292.312        33.520
   58128.04919509          3.19          2.08       194.155        40.242        22.868       130.146
   58128.05020675          3.34          0.36       316.474        18.244       260.915       108.319
   58128.05864127          3.08          0.62        17.385        28.487       203.003       118.579
   58128.06141132          4.69          0.20       303.534       -25.467       277.843        64.591
   58128.06310937          3.05          0.94       207.408        10.174        14.623       100.089
   58128.06464338          2.93          3.45       206.905         7.239        15.677        97.154
   58128.06688602          3.58          1.11        74.630        48.499       148.639       138.519
