#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56678.23133341          5.39          0.20       106.762       -69.036       187.037        20.932
   56678.23581051          3.22          2.05        34.010        13.367       261.203       103.433
   56678.23591763          2.97          0.99       128.044        10.815       167.202       100.758
   56678.23768572          5.06          0.20        95.514       -61.148       200.528        28.836
   56678.23861988          5.59          0.36        15.138       -44.571       281.131        45.504
   56678.24435751          2.89          0.93        46.085        10.545       252.212       100.600
   56678.25222171          3.34          0.85        46.360         8.210       254.778        98.264
   56678.25635456          2.85          0.35       189.364         7.958       113.278        97.873
   56678.25745372          5.04          0.24       155.269       -29.761       147.782        60.161
   56678.26387150          5.10          0.20       233.796       -39.332        71.504        50.625
   56678.26848444          3.73          7.79       133.803        21.514       173.188       111.450
