#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   57293.31984860          3.03          1.25       207.896        11.163         3.831       101.095
   57293.32332073          3.08          0.34        41.394         7.512       171.561        97.572
   57293.32930976          5.32          0.24        93.432       -46.439       121.785        43.553
   57293.33036957          5.07          0.20       174.113       -36.977        41.405        52.940
   57293.33311023          2.72          0.60       108.955        63.757       107.390       153.718
   57293.33314800          2.95          0.34       150.570        56.139        65.900       146.060
   57293.34081030          2.98          0.47       334.241         0.006       245.035        90.089
   57293.34221458          2.80          0.44        40.581        35.721       179.157       125.781
   57293.34260926          3.11          0.81        86.889        56.655       132.909       146.648
   57293.35457995          3.26          0.20       328.534        19.277       255.726       109.357
   57293.35623088          5.00          0.28        77.224       -75.470       147.945        14.547
   57293.35773949          5.43          0.33       182.468       -66.894        42.910        23.021
