#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   56292.82325297          3.06          0.27         6.131         1.880       120.707        91.948
   56292.82925307          3.19          0.46       291.451        25.952       197.590       115.977
   56292.82956936          3.01          0.66        22.903        55.535       106.174       145.603
   56292.83204013          5.49          0.67       231.161       -36.968       258.813        52.991
   56292.83390343          2.84          0.54       221.506        21.349       269.197       111.295
   56292.83425461          4.81          0.25        39.450       -78.340        91.554        11.709
   56292.83546610          2.88          0.44        19.474         1.259       111.771        91.324
   56292.83889041          5.14          0.20       241.602       -44.367       250.828        45.602
   56292.83972735          2.89          1.08        17.334        71.418       115.388       161.489
   56292.83983574          4.93          0.20       123.462       -57.785         9.443        32.179
   56292.84181951          3.12          0.27       241.469        43.658       252.134       133.622
   56292.84407390          4.51          0.20       109.459       -25.429        24.919        64.548
